ID;Área;Equipamento;QT_UN_APREENDIDAS;QT_UN_LACRADAS;QT_UN_RETIDAS;Valor Estimado;QT_UN_RETIRADAS;Mês;Data;DT_EXTRACAO;Ano
78213;;Carregadores de Baterias;;;12500;250000,00;12500;dez;15/12/2021;06/08/2023;2021
78213;;Equipamento de Radiação Restrita;;;5500;1083000,00;5500;dez;15/12/2021;06/08/2023;2021
39639;3-E-commerce;Equipamento de Radiação Restrita;;;;0,00;0;mai;12/05/2020;06/08/2023;2020
39635;3-E-commerce;Equipamento de Radiação Restrita;;;;0,00;0;mai;12/05/2020;06/08/2023;2020
39631;3-E-commerce;Equipamento de Radiação Restrita;;;;0,00;0;mai;11/05/2020;06/08/2023;2020
39624;3-E-commerce;Outros;0;0;;0,00;0;mai;14/05/2020;06/08/2023;2020
39633;3-E-commerce;Equipamento de Radiação Restrita;;;;0,00;0;mai;11/05/2020;06/08/2023;2020
55819;1-Comércio;SmartTV Box;20;;;0,00;20;ago;06/08/2021;06/08/2023;2021
55819;1-Comércio;Outros;2;;;0,00;2;ago;06/08/2021;06/08/2023;2021
36995;1-Comércio;Equipamento de Radiação Restrita;;3;;0,00;3;ago;20/08/2020;06/08/2023;2020
55819;1-Comércio;SmartTV Box;1;;;0,00;1;ago;06/08/2021;06/08/2023;2021
55819;1-Comércio;Equipamento de Radiação Restrita;2;;;0,00;2;ago;06/08/2021;06/08/2023;2021
85225;1-Comércio;Baterias;2;0;;46,46;2;jul;21/07/2022;06/08/2023;2022
36995;1-Comércio;Equipamento de Radiação Restrita;;5;;0,00;5;ago;20/08/2020;06/08/2023;2020
36995;1-Comércio;Equipamento de Radiação Restrita;;1;;0,00;1;ago;20/08/2020;06/08/2023;2020
85583;1-Comércio;Outros;;26;;42000,00;26;ago;22/08/2022;06/08/2023;2022
36995;1-Comércio;Equipamento de Radiação Restrita;;1;;0,00;1;ago;20/08/2020;06/08/2023;2020
36995;1-Comércio;Equipamento de Radiação Restrita;;1;;0,00;1;ago;20/08/2020;06/08/2023;2020
36995;1-Comércio;Equipamento de Radiação Restrita;;8;;0,00;8;ago;20/08/2020;06/08/2023;2020
36995;1-Comércio;Equipamento de Radiação Restrita;;3;;0,00;3;ago;20/08/2020;06/08/2023;2020
85225;1-Comércio;Equipamento de Radiação Restrita;1927;0;;206247,64;1927;jul;21/07/2022;06/08/2023;2022
85225;1-Comércio;Celulares;0;0;;0,00;0;jul;21/07/2022;06/08/2023;2022
36995;1-Comércio;Outros;;8;;0,00;8;ago;20/08/2020;06/08/2023;2020
36995;1-Comércio;Celular e acessórios;;2;;0,00;2;ago;20/08/2020;06/08/2023;2020
85225;1-Comércio;Carregadores de Baterias;402;0;;15861,56;402;jul;21/07/2022;06/08/2023;2022
36995;1-Comércio;Equipamento de Radiação Restrita;;6;;0,00;6;ago;20/08/2020;06/08/2023;2020
38481;2-Provedores de SCM;Equipamento óptico;0;0;;0,00;0;jul;22/07/2020;06/08/2023;2020
42048;1-Comércio;Outros;;1;;2631,81;1;dez;29/12/2021;06/08/2023;2021
42048;1-Comércio;Outros;;2;;3997,40;2;dez;29/12/2021;06/08/2023;2021
42048;1-Comércio;Outros;;1;;19995,00;1;dez;29/12/2021;06/08/2023;2021
42048;1-Comércio;Outros;;1;;1620,00;1;dez;29/12/2021;06/08/2023;2021
41782;1-Comércio;Equipamento de Radiação Restrita;0;0;0;1650,00;0;fev;25/02/2022;06/08/2023;2022
42048;1-Comércio;Outros;;6;;14045,40;6;dez;29/12/2021;06/08/2023;2021
42048;1-Comércio;Outros;;2;;16192,00;2;dez;29/12/2021;06/08/2023;2021
42048;1-Comércio;Outros;;1;;986,70;1;dez;29/12/2021;06/08/2023;2021
42048;1-Comércio;Outros;;1;;7715,00;1;dez;29/12/2021;06/08/2023;2021
42048;1-Comércio;Outros;;2;;9650,00;2;dez;29/12/2021;06/08/2023;2021
41782;1-Comércio;Equipamento de Radiação Restrita;0;0;0;84100,00;0;fev;25/02/2022;06/08/2023;2022
42048;1-Comércio;Outros;;1;;2028,00;1;dez;29/12/2021;06/08/2023;2021
41782;1-Comércio;Equipamento de Radiação Restrita;0;0;0;12360,00;0;fev;25/02/2022;06/08/2023;2022
41782;1-Comércio;Equipamento de Radiação Restrita;0;0;0;58500,00;0;fev;25/02/2022;06/08/2023;2022
41782;1-Comércio;Equipamento de Radiação Restrita;0;0;0;278589,00;0;fev;25/02/2022;06/08/2023;2022
41782;1-Comércio;Equipamento de Radiação Restrita;0;0;0;11450,00;0;fev;25/02/2022;06/08/2023;2022
85521;1-Comércio;Bloqueador de sinal (Jammer);0;0;0;0,00;0;set;30/09/2022;06/08/2023;2022
85581;1-Comércio;Outros;0;2;0;9638,08;2;set;26/09/2022;06/08/2023;2022
41782;1-Comércio;Equipamento de Radiação Restrita;0;0;0;109000,00;0;fev;25/02/2022;06/08/2023;2022
41782;1-Comércio;Equipamento de Radiação Restrita;0;0;0;37500,00;0;fev;25/02/2022;06/08/2023;2022
41782;1-Comércio;Equipamento de Radiação Restrita;0;0;0;540000,00;0;fev;25/02/2022;06/08/2023;2022
41782;1-Comércio;Equipamento de Radiação Restrita;0;0;0;75600,00;0;fev;25/02/2022;06/08/2023;2022
41782;1-Comércio;Equipamento de Radiação Restrita;0;0;0;115230,00;0;fev;25/02/2022;06/08/2023;2022
85582;1-Comércio;Equipamento de Radiação Restrita;;;;0,00;0;set;23/09/2022;06/08/2023;2022
41782;1-Comércio;Equipamento de Radiação Restrita;0;0;0;289100,00;0;fev;25/02/2022;06/08/2023;2022
73810;1-Comércio;Outros;;;10;1000,00;10;ago;23/08/2021;06/08/2023;2021
102962;1-Comércio;Outros;0;1;0;0,00;1;mar;13/03/2023;06/08/2023;2023
102962;1-Comércio;Outros;0;2;0;0,00;2;mar;13/03/2023;06/08/2023;2023
37916;1-Comércio;Outros;0;35;;0,00;35;jul;23/07/2020;06/08/2023;2020
37916;1-Comércio;Outros;0;8;;0,00;8;jul;23/07/2020;06/08/2023;2020
73810;1-Comércio;Equipamento de Radiação Restrita;;;185;9000,00;185;ago;23/08/2021;06/08/2023;2021
37916;1-Comércio;Outros;0;6;;0,00;6;jul;23/07/2020;06/08/2023;2020
38305;1-Comércio;Equipamento óptico;;258;;50113,85;258;abr;29/04/2020;06/08/2023;2020
41639;1-Comércio;Equipamento de Radiação Restrita;4;;;650,00;4;out;01/10/2020;06/08/2023;2020
95658;1-Comércio;Outros;0;26;0;57200,00;26;nov;29/11/2022;06/08/2023;2022
94431;1-Comércio;Equipamento de Radiação Restrita;0;0;0;25976,47;0;nov;01/11/2022;06/08/2023;2022
94467;1-Comércio;Equipamento óptico;;;;0,00;0;nov;01/11/2022;06/08/2023;2022
102962;1-Comércio;Outros;0;1;0;0,00;1;mar;13/03/2023;06/08/2023;2023
94431;1-Comércio;Equipamento de Radiação Restrita;0;0;0;1380,00;0;nov;01/11/2022;06/08/2023;2022
93441;1-Comércio;Reforçador de sinal;;;;0,00;0;set;23/09/2022;06/08/2023;2022
95986;1-Comércio;Equipamento óptico;0;136;;7104,64;136;dez;26/12/2022;06/08/2023;2022
102962;1-Comércio;Outros;0;1;0;0,00;1;mar;13/03/2023;06/08/2023;2023
85225;1-Comércio;Outros;3;0;;4412,13;3;jul;21/07/2022;06/08/2023;2022
85225;1-Comércio;SmartTV Box;0;0;;0,00;0;jul;21/07/2022;06/08/2023;2022
102962;1-Comércio;Outros;0;1;0;0,00;1;mar;13/03/2023;06/08/2023;2023
38305;1-Comércio;Equipamento óptico;;10;;2707,15;10;abr;29/04/2020;06/08/2023;2020
102962;1-Comércio;Outros;0;1;0;0,00;1;mar;13/03/2023;06/08/2023;2023
93677;1-Comércio;Outros;;;;0,00;0;ago;23/08/2022;06/08/2023;2022
93678;1-Comércio;Outros;0;0;0;0,00;0;set;01/09/2022;06/08/2023;2022
102962;1-Comércio;Outros;0;1;0;0,00;1;mar;13/03/2023;06/08/2023;2023
102962;1-Comércio;Outros;0;1;0;0,00;1;mar;13/03/2023;06/08/2023;2023
38305;1-Comércio;Equipamento óptico;;57;;0,00;57;abr;29/04/2020;06/08/2023;2020
102962;1-Comércio;Outros;0;7;0;0,00;7;mar;13/03/2023;06/08/2023;2023
77674;1-Comércio;Equipamento de Radiação Restrita;;;94;22672,57;94;dez;09/12/2021;06/08/2023;2021
77674;1-Comércio;Carregadores de Baterias;;;39;4827,73;39;dez;09/12/2021;06/08/2023;2021
76942;4-Aduana;Equipamento de Radiação Restrita;;;250;25472,50;250;nov;26/11/2021;06/08/2023;2021
83980;4-Aduana;Equipamento de Radiação Restrita;;;4000;40400,00;4000;mar;21/03/2022;06/08/2023;2022
83980;4-Aduana;Equipamento de Radiação Restrita;;;900;9090,00;900;mar;21/03/2022;06/08/2023;2022
60808;4-Aduana;Equipamento de Radiação Restrita;;;400;16728,00;400;jun;16/06/2021;06/08/2023;2021
51825;4-Aduana;Carregadores de Baterias;;;;0,00;0;mar;31/03/2021;06/08/2023;2021
83980;4-Aduana;Equipamento de Radiação Restrita;;;2400;24240,00;2400;mar;21/03/2022;06/08/2023;2022
77673;1-Comércio;Celulares;;;15;42852,00;15;dez;09/12/2021;06/08/2023;2021
77673;1-Comércio;Carregadores de Baterias;;;565;37561,00;565;dez;09/12/2021;06/08/2023;2021
77673;1-Comércio;SmartTV Box;;;19;10331,00;19;dez;09/12/2021;06/08/2023;2021
77673;1-Comércio;Equipamento de Radiação Restrita;;;1144;157801,00;1144;dez;09/12/2021;06/08/2023;2021
77674;1-Comércio;SmartTV Box;;;2;584,00;2;dez;09/12/2021;06/08/2023;2021
51447;4-Aduana;Equipamento de Radiação Restrita;;;35000;0,00;35000;mar;30/03/2021;06/08/2023;2021
51137;4-Aduana;Equipamento de Radiação Restrita;;;66260;95000,00;66260;mar;15/03/2021;06/08/2023;2021
75155;4-Aduana;Equipamento óptico;;;200;70200,00;200;out;04/10/2021;06/08/2023;2021
51447;4-Aduana;Carregadores de Baterias;;;166000;0,00;166000;mar;30/03/2021;06/08/2023;2021
60171;4-Aduana;Carregadores de Baterias;;;700;38887,00;700;mai;26/05/2021;06/08/2023;2021
60808;4-Aduana;Equipamento de Radiação Restrita;;;750;31365,00;750;jun;16/06/2021;06/08/2023;2021
51825;4-Aduana;Outros;;;;0,00;0;mar;31/03/2021;06/08/2023;2021
60261;4-Aduana;Equipamento óptico;;;;0,00;0;jun;01/06/2021;06/08/2023;2021
51447;4-Aduana;Cabo Óptico;;;5000;0,00;5000;mar;30/03/2021;06/08/2023;2021
51617;4-Aduana;Carregadores de Baterias;3000;;;0,00;3000;abr;06/04/2021;06/08/2023;2021
51609;4-Aduana;Equipamento de Radiação Restrita;70600;;;0,00;70600;abr;06/04/2021;06/08/2023;2021
60171;4-Aduana;Outros;;;250;31596,30;250;mai;26/05/2021;06/08/2023;2021
51609;4-Aduana;SmartTV Box;1280;;;0,00;1280;abr;06/04/2021;06/08/2023;2021
51469;4-Aduana;Carregadores de Baterias;;;79000;0,00;79000;abr;26/04/2021;06/08/2023;2021
60171;4-Aduana;Equipamento de Rede de Dados;;;2160;88273,00;2160;mai;26/05/2021;06/08/2023;2021
51469;4-Aduana;Equipamento de Radiação Restrita;;;20060;0,00;20060;abr;26/04/2021;06/08/2023;2021
51505;4-Aduana;Equipamento de Radiação Restrita;;;;0,00;0;abr;05/04/2021;06/08/2023;2021
51617;4-Aduana;Equipamento de Radiação Restrita;6150;;;0,00;6150;abr;06/04/2021;06/08/2023;2021
54552;4-Aduana;Carregadores de Baterias;;;1680;33247,20;1680;abr;29/04/2021;06/08/2023;2021
54552;4-Aduana;Carregadores de Baterias;;;2640;55149,60;2640;abr;29/04/2021;06/08/2023;2021
54552;4-Aduana;Carregadores de Baterias;;;1540;16924,60;1540;abr;29/04/2021;06/08/2023;2021
54552;4-Aduana;Carregadores de Baterias;;;6830;75061,70;6830;abr;29/04/2021;06/08/2023;2021
54552;4-Aduana;Equipamento de Radiação Restrita;;;1300;31612,00;1300;abr;29/04/2021;06/08/2023;2021
54552;4-Aduana;Equipamento de Radiação Restrita;;;1600;25504,00;1600;abr;29/04/2021;06/08/2023;2021
54552;4-Aduana;Equipamento de Radiação Restrita;;;12500;199250,00;12500;abr;29/04/2021;06/08/2023;2021
54552;4-Aduana;Carregadores de Baterias;;;720;24537,60;720;abr;29/04/2021;06/08/2023;2021
54552;4-Aduana;Equipamento de Radiação Restrita;;;1008;22165,92;1008;abr;29/04/2021;06/08/2023;2021
52051;4-Aduana;Carregadores de Baterias;0;0;0;0,00;0;mar;26/03/2021;06/08/2023;2021
54552;4-Aduana;Carregadores de Baterias;;;1000;5500,00;1000;abr;29/04/2021;06/08/2023;2021
52459;4-Aduana;Carregadores de Baterias;0;0;0;0,00;0;abr;08/04/2021;06/08/2023;2021
52357;4-Aduana;Carregadores de Baterias;0;0;4000;22720,00;4000;abr;06/04/2021;06/08/2023;2021
52357;4-Aduana;Carregadores de Baterias;0;0;4000;22720,00;4000;abr;06/04/2021;06/08/2023;2021
52459;4-Aduana;Carregadores de Baterias;0;0;0;0,00;0;abr;08/04/2021;06/08/2023;2021
52459;4-Aduana;Carregadores de Baterias;0;0;0;0,00;0;abr;08/04/2021;06/08/2023;2021
52357;4-Aduana;Carregadores de Baterias;0;0;1000;5680,00;1000;abr;06/04/2021;06/08/2023;2021
53319;4-Aduana;Carregadores de Baterias;;;119150;0,00;119150;abr;30/04/2021;06/08/2023;2021
54552;4-Aduana;Carregadores de Baterias;;;2000;11000,00;2000;abr;29/04/2021;06/08/2023;2021
52276;4-Aduana;SmartTV Box;;;40000;0,00;40000;abr;27/04/2021;06/08/2023;2021
52790;4-Aduana;Equipamento de Radiação Restrita;;;26150;0,00;26150;abr;26/04/2021;06/08/2023;2021
52459;4-Aduana;Carregadores de Baterias;0;0;0;0,00;0;abr;08/04/2021;06/08/2023;2021
54552;4-Aduana;Equipamento de Radiação Restrita;;;1620;56100,60;1620;abr;29/04/2021;06/08/2023;2021
83980;4-Aduana;Carregadores de Baterias;;;10000;50500,00;10000;mar;21/03/2022;06/08/2023;2022
83980;4-Aduana;Outros;;;1500;45435,00;1500;mar;21/03/2022;06/08/2023;2022
83980;4-Aduana;Equipamento de Radiação Restrita;;;5000;63100,00;5000;mar;21/03/2022;06/08/2023;2022
83980;4-Aduana;Equipamento de Radiação Restrita;;;240;3028,80;240;mar;21/03/2022;06/08/2023;2022
83980;4-Aduana;Equipamento de Radiação Restrita;;;4900;49490,00;4900;mar;21/03/2022;06/08/2023;2022
83980;4-Aduana;Equipamento de Radiação Restrita;;;10000;101000,00;10000;mar;21/03/2022;06/08/2023;2022
83980;4-Aduana;Equipamento de Radiação Restrita;;;10000;101000,00;10000;mar;21/03/2022;06/08/2023;2022
84129;4-Aduana;Carregadores de Baterias;0;0;0;0,00;0;abr;13/04/2022;06/08/2023;2022
83980;4-Aduana;Equipamento de Radiação Restrita;;;5000;50500,00;5000;mar;21/03/2022;06/08/2023;2022
83980;4-Aduana;Equipamento de Radiação Restrita;;;6000;60600,00;6000;mar;21/03/2022;06/08/2023;2022
77089;4-Aduana;SmartTV Box;6000;0;6000;4616400,00;12000;nov;29/11/2021;06/08/2023;2021
55712;4-Aduana;Equipamento de Radiação Restrita;;;10000;0,00;10000;mai;18/05/2021;06/08/2023;2021
55758;4-Aduana;Outros;;;40;5400,00;40;mai;19/05/2021;06/08/2023;2021
55758;4-Aduana;Outros;;;30;6747,30;30;mai;19/05/2021;06/08/2023;2021
54777;4-Aduana;Carregadores de Baterias;;;190;1026,00;190;mai;07/05/2021;06/08/2023;2021
52235;4-Aduana;Carregadores de Baterias;320;;;0,00;320;abr;15/04/2021;06/08/2023;2021
55758;4-Aduana;Outros;;;30;8369,70;30;mai;19/05/2021;06/08/2023;2021
52231;4-Aduana;Equipamento de Radiação Restrita;;;10000;0,00;10000;abr;14/04/2021;06/08/2023;2021
52191;4-Aduana;Equipamento de Radiação Restrita;;;5000;0,00;5000;abr;27/04/2021;06/08/2023;2021
52276;4-Aduana;Outros;;;;0,00;0;abr;27/04/2021;06/08/2023;2021
52235;4-Aduana;Equipamento de Rede de Dados;2001;;;0,00;2001;abr;15/04/2021;06/08/2023;2021
55758;4-Aduana;Equipamento de Rede de Dados;;;100;16990,00;100;mai;19/05/2021;06/08/2023;2021
86278;4-Aduana;Equipamento de Radiação Restrita;;;2882;2190291,18;2882;jun;22/06/2022;06/08/2023;2022
90707;1-Comércio;Outros;;4;;10,12;4;jul;21/07/2022;06/08/2023;2022
90707;1-Comércio;Outros;;49321;;125275,34;49321;jul;21/07/2022;06/08/2023;2022
90707;1-Comércio;Outros;;315;;585,90;315;jul;21/07/2022;06/08/2023;2022
60808;4-Aduana;Equipamento de Radiação Restrita;;;7000;365960,00;7000;jun;16/06/2021;06/08/2023;2021
91148;4-Aduana;Equipamento de Radiação Restrita;0;0;0;0,00;0;out;13/10/2022;06/08/2023;2022
93440;4-Aduana;Equipamento óptico;;;2480;210800,00;2480;ago;09/08/2022;06/08/2023;2022
93440;4-Aduana;Equipamento óptico;;;10000;850000,00;10000;ago;09/08/2022;06/08/2023;2022
90619;;Equipamento de Radiação Restrita;;;10000;0,00;10000;set;13/09/2022;06/08/2023;2022
91148;4-Aduana;Equipamento de Radiação Restrita;0;0;5000;250000,00;5000;out;13/10/2022;06/08/2023;2022
87168;4-Aduana;Carregadores de Baterias;;;3000;17640,00;3000;jun;28/06/2022;06/08/2023;2022
90619;;Equipamento de Radiação Restrita;;;3360;0,00;3360;set;13/09/2022;06/08/2023;2022
87168;4-Aduana;Equipamento de Radiação Restrita;;;202;1286,74;202;jun;28/06/2022;06/08/2023;2022
87168;4-Aduana;Carregadores de Baterias;;;848;3739,68;848;jun;28/06/2022;06/08/2023;2022
87811;1-Comércio;Outros;;1;;1170,00;1;jun;28/06/2022;06/08/2023;2022
87168;4-Aduana;Carregadores de Baterias;;;330;2748,90;330;jun;28/06/2022;06/08/2023;2022
87168;4-Aduana;Equipamento de Radiação Restrita;;;10000;88200,00;10000;jun;28/06/2022;06/08/2023;2022
87811;1-Comércio;Outros;;0;;2042,51;0;jun;28/06/2022;06/08/2023;2022
90288;4-Aduana;Equipamento de Radiação Restrita;;;;64900,08;0;jul;28/07/2022;06/08/2023;2022
90619;;Equipamento de Radiação Restrita;;;3000;0,00;3000;set;13/09/2022;06/08/2023;2022
93661;4-Aduana;Equipamento de Radiação Restrita;;;;329835,00;0;set;26/09/2022;06/08/2023;2022
88192;4-Aduana;Equipamento de Radiação Restrita;0;0;800;3638800,00;800;jul;11/07/2022;06/08/2023;2022
88179;4-Aduana;Carregadores de Baterias;0;0;3540;177000,00;3540;jul;08/07/2022;06/08/2023;2022
91148;4-Aduana;Carregadores de Baterias;0;0;135600;3690000,00;135600;out;13/10/2022;06/08/2023;2022
102711;4-Aduana;Cabo Óptico;;;;0,00;0;jan;24/01/2023;06/08/2023;2023
102711;4-Aduana;Equipamento óptico;;;;0,00;0;jan;24/01/2023;06/08/2023;2023
102711;4-Aduana;Cabo Óptico;;;;0,00;0;jan;24/01/2023;06/08/2023;2023
102711;4-Aduana;Cabo Óptico;;;;0,00;0;jan;24/01/2023;06/08/2023;2023
102711;4-Aduana;Outros;;;;0,00;0;jan;24/01/2023;06/08/2023;2023
102711;4-Aduana;Equipamento óptico;;;;0,00;0;jan;24/01/2023;06/08/2023;2023
102711;4-Aduana;Equipamento óptico;;;;0,00;0;jan;24/01/2023;06/08/2023;2023
102663;1-Comércio;Equipamento de Radiação Restrita;;763;;7630,00;763;fev;23/02/2023;06/08/2023;2023
102711;4-Aduana;Equipamento óptico;;;;0,00;0;jan;24/01/2023;06/08/2023;2023
102711;4-Aduana;Outros;;;;0,00;0;jan;24/01/2023;06/08/2023;2023
102663;1-Comércio;Equipamento de Radiação Restrita;;835;;8350,00;835;fev;23/02/2023;06/08/2023;2023
93708;1-Comércio;Equipamento de Radiação Restrita;;30;;1309,56;30;out;03/10/2022;06/08/2023;2022
94665;4-Aduana;Carregadores de Baterias;;;60000;29200,60;60000;out;03/10/2022;06/08/2023;2022
94665;4-Aduana;Carregadores de Baterias;;;30000;14881,08;30000;out;03/10/2022;06/08/2023;2022
93662;4-Aduana;Equipamento de Radiação Restrita;;;;426855,00;0;set;26/09/2022;06/08/2023;2022
93662;4-Aduana;Equipamento de Radiação Restrita;;;;671429,00;0;set;26/09/2022;06/08/2023;2022
95243;1-Comércio;Equipamento de Radiação Restrita;0;0;0;66909,00;0;dez;16/12/2022;06/08/2023;2022
97233;4-Aduana;SmartTV Box;;;;0,00;0;dez;13/12/2022;06/08/2023;2022
102663;1-Comércio;Equipamento de Radiação Restrita;;404;;4040,00;404;fev;23/02/2023;06/08/2023;2023
93661;4-Aduana;Equipamento de Radiação Restrita;;;;173880,00;0;set;26/09/2022;06/08/2023;2022
95910;1-Comércio;Equipamento de Radiação Restrita;;;1;3802,00;1;nov;16/11/2022;06/08/2023;2022
95910;1-Comércio;Equipamento de Radiação Restrita;;;220;199,64;220;nov;16/11/2022;06/08/2023;2022
90619;;Equipamento de Radiação Restrita;;;2400;0,00;2400;set;13/09/2022;06/08/2023;2022
71589;4-Aduana;Equipamento de Radiação Restrita;;;1500;15090,00;1500;jun;30/06/2021;06/08/2023;2021
71589;4-Aduana;Equipamento de Radiação Restrita;;;1500;15090,00;1500;jun;30/06/2021;06/08/2023;2021
71562;4-Aduana;Equipamento de Radiação Restrita;;;5000;30,00;5000;jul;16/07/2021;06/08/2023;2021
79398;;Equipamento de Radiação Restrita;0;0;5000;750000,00;5000;dez;29/12/2021;06/08/2023;2021
71667;4-Aduana;Equipamento de Radiação Restrita;;;;0,00;0;jul;02/07/2021;06/08/2023;2021
71999;4-Aduana;Equipamento de Radiação Restrita;;;1000;7100,00;1000;jul;21/07/2021;06/08/2023;2021
71999;4-Aduana;Equipamento de Radiação Restrita;;;1000;7100,00;1000;jul;21/07/2021;06/08/2023;2021
71470;4-Aduana;Equipamento de Radiação Restrita;;;24390;3038401,80;24390;jul;05/07/2021;06/08/2023;2021
71999;4-Aduana;Equipamento de Radiação Restrita;;;1250;8875,00;1250;jul;21/07/2021;06/08/2023;2021
87168;4-Aduana;Carregadores de Baterias;;;2400;15288,00;2400;jun;28/06/2022;06/08/2023;2022
71417;4-Aduana;Equipamento de Rede de Dados;;;1000;54900,00;1000;jun;25/06/2021;06/08/2023;2021
60964;4-Aduana;Equipamento de Radiação Restrita;;;;0,00;0;jun;25/06/2021;06/08/2023;2021
78178;4-Aduana;Equipamento de Radiação Restrita;;;5000;0,00;5000;dez;30/12/2021;06/08/2023;2021
78178;4-Aduana;Carregadores de Baterias;;;40000;0,00;40000;dez;30/12/2021;06/08/2023;2021
60808;4-Aduana;Equipamento de Radiação Restrita;;;1500;82350,00;1500;jun;16/06/2021;06/08/2023;2021
60808;4-Aduana;Carregadores de Baterias;;;9000;329400,00;9000;jun;16/06/2021;06/08/2023;2021
71274;4-Aduana;Equipamento de Radiação Restrita;;;;0,00;0;jun;30/06/2021;06/08/2023;2021
71417;4-Aduana;Outros;;;100;17349,00;100;jun;25/06/2021;06/08/2023;2021
71417;4-Aduana;Equipamento de Rede de Dados;;;500;19950,00;500;jun;25/06/2021;06/08/2023;2021
71999;4-Aduana;Equipamento de Radiação Restrita;;;420;5733,00;420;jul;21/07/2021;06/08/2023;2021
71417;4-Aduana;Outros;;;200;32598,00;200;jun;25/06/2021;06/08/2023;2021
71417;4-Aduana;Outros;;;200;28798,00;200;jun;25/06/2021;06/08/2023;2021
71667;4-Aduana;Outros;;;;0,00;0;jul;02/07/2021;06/08/2023;2021
86714;4-Aduana;Carregadores de Baterias;0;0;0;1000000,00;0;jul;07/07/2022;06/08/2023;2022
87168;4-Aduana;Carregadores de Baterias;;;2400;5292,00;2400;jun;28/06/2022;06/08/2023;2022
86714;4-Aduana;Equipamento de Radiação Restrita;0;0;0;153000,00;0;jul;07/07/2022;06/08/2023;2022
48940;;SmartTV Box;;;;0,00;0;jan;22/01/2021;06/08/2023;2021
87168;4-Aduana;Carregadores de Baterias;;;2400;5292,00;2400;jun;28/06/2022;06/08/2023;2022
87168;4-Aduana;Carregadores de Baterias;;;3200;20384,00;3200;jun;28/06/2022;06/08/2023;2022
87168;4-Aduana;Carregadores de Baterias;;;3200;20384,00;3200;jun;28/06/2022;06/08/2023;2022
86278;4-Aduana;Equipamento de Radiação Restrita;;;2174;1652218,26;2174;jun;22/06/2022;06/08/2023;2022
87168;4-Aduana;Carregadores de Baterias;;;2400;10584,00;2400;jun;28/06/2022;06/08/2023;2022
87168;4-Aduana;Carregadores de Baterias;;;2400;10584,00;2400;jun;28/06/2022;06/08/2023;2022
86278;4-Aduana;Equipamento de Radiação Restrita;;;100;75999,00;100;jun;22/06/2022;06/08/2023;2022
85229;4-Aduana;Equipamento de Radiação Restrita;;;;184,39;0;mai;09/05/2022;06/08/2023;2022
85229;4-Aduana;Outros;;;;97,74;0;mai;09/05/2022;06/08/2023;2022
85668;;Carregadores de Baterias;;;;0,00;0;jun;10/06/2022;06/08/2023;2022
84645;4-Aduana;Cabo Óptico;;;180;1252800,00;180;abr;08/04/2022;06/08/2023;2022
71999;4-Aduana;Equipamento de Radiação Restrita;;;200;1092,00;200;jul;21/07/2021;06/08/2023;2021
86278;4-Aduana;Equipamento de Radiação Restrita;;;405;307795,95;405;jun;22/06/2022;06/08/2023;2022
86278;4-Aduana;Equipamento de Radiação Restrita;;;150;113998,50;150;jun;22/06/2022;06/08/2023;2022
86278;4-Aduana;Equipamento de Radiação Restrita;;;100;75999,00;100;jun;22/06/2022;06/08/2023;2022
71999;4-Aduana;Equipamento de Radiação Restrita;;;1350;14742,00;1350;jul;21/07/2021;06/08/2023;2021
86278;4-Aduana;Equipamento de Radiação Restrita;;;100;75999,00;100;jun;22/06/2022;06/08/2023;2022
86278;4-Aduana;Equipamento de Radiação Restrita;;;150;113998,50;150;jun;22/06/2022;06/08/2023;2022
73810;1-Comércio;Carregadores de Baterias;;;40;1000,00;40;ago;23/08/2021;06/08/2023;2021
82154;4-Aduana;Carregadores de Baterias;0;0;0;0,00;0;jan;26/01/2022;06/08/2023;2022
74300;4-Aduana;Equipamento de Radiação Restrita;;;200;87644,00;200;set;13/09/2021;06/08/2023;2021
74300;4-Aduana;Equipamento de Radiação Restrita;;;106;46786,28;106;set;13/09/2021;06/08/2023;2021
74300;4-Aduana;Equipamento de Radiação Restrita;;;200;79800,00;200;set;13/09/2021;06/08/2023;2021
74300;4-Aduana;Equipamento de Radiação Restrita;;;508;145796,00;508;set;13/09/2021;06/08/2023;2021
74300;4-Aduana;Equipamento de Radiação Restrita;;;300;124197,00;300;set;13/09/2021;06/08/2023;2021
74300;4-Aduana;Equipamento de Radiação Restrita;;;300;200109,00;300;set;13/09/2021;06/08/2023;2021
74300;4-Aduana;Equipamento de Radiação Restrita;;;200;89998,00;200;set;13/09/2021;06/08/2023;2021
74300;4-Aduana;Equipamento de Radiação Restrita;;;300;173565,00;300;set;13/09/2021;06/08/2023;2021
74300;4-Aduana;Equipamento de Radiação Restrita;;;100;58000,00;100;set;13/09/2021;06/08/2023;2021
74300;4-Aduana;Equipamento de Radiação Restrita;;;1117;814293,00;1117;set;13/09/2021;06/08/2023;2021
74300;4-Aduana;Equipamento de Radiação Restrita;;;100;49647,00;100;set;13/09/2021;06/08/2023;2021
74012;4-Aduana;Outros;;;2000;21000,00;2000;ago;31/08/2021;06/08/2023;2021
83012;4-Aduana;Carregadores de Baterias;0;0;0;0,00;0;fev;23/02/2022;06/08/2023;2022
75033;4-Aduana;Equipamento de Radiação Restrita;;;5000;125000,00;5000;out;14/10/2021;06/08/2023;2021
